200215 134225.556|CONFIG|main|setFileHandlers|Now logging to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/profiles/P43c08821-5a55-4a01-8984-c54f506e09d2/logs directory.
200215 141622.604|INFO|Thread-51|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #23 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 141625.339|INFO|Thread-53|info|connectionEstablished: Socket[addr=/192.168.1.2,port=52442,localport=50002]--6388874600574485635
200215 141625.339|INFO|Thread-53|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #24 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 141647.958|INFO|Thread-55|info|receiveObject start got Packet[LOGIN_REQUEST] #1 TEAM11 @ site 0 -> SERVER0 @ site 0
200215 141647.959|INFO|Thread-55|info|receiveObject Packet[LOGIN_REQUEST] #1 TEAM11 @ site 0 -> SERVER0 @ site 0
200215 141647.960|INFO|Thread-55|info|LOGIN_REQUEST packet contains clientId object with site number of 0; replacing with my site number (1)
200215 141647.960|INFO|Thread-55|info|ClientID=TEAM11 @ site 1
200215 141647.961|DEBUG|Thread-55|logDebugMessage|Login Event NEW_LOGIN TEAM11 @ site 1
200215 141647.962|INFO|Thread-55|info|LOGIN logged in TEAM11 @ site 1 at Socket[addr=/192.168.1.2,port=52442,localport=50002]--6388874600574485635
200215 141647.968|INFO|Thread-55|info|sendToClient b4 to TEAM11 @ site 1 Packet[LOGIN_SUCCESS] #25 SERVER0 @ site 1 -> TEAM11 @ site 1
200215 141647.970|INFO|Thread-55|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.2,port=52442,localport=50002]--6388874600574485635
200215 141647.970|INFO|Thread-55|info|sendToClient (send) TEAM11 @ site 1 Packet[LOGIN_SUCCESS] #25 SERVER0 @ site 1 -> TEAM11 @ site 1 Socket[addr=/192.168.1.2,port=52442,localport=50002]--6388874600574485635
200215 141647.972|INFO|Thread-55|info|sendToClient af to TEAM11 @ site 1 Packet[LOGIN_SUCCESS] #25 SERVER0 @ site 1 -> TEAM11 @ site 1
200215 141647.972|INFO|Thread-55|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #26 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 141647.973|INFO|Thread-55|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #26 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 141647.975|INFO|Thread-55|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 141727.178|INFO|Thread-59|info|receiveObject start got Packet[LOGIN_REQUEST] #1 TEAM7 @ site 0 -> SERVER0 @ site 0
200215 141727.179|INFO|Thread-59|info|receiveObject Packet[LOGIN_REQUEST] #1 TEAM7 @ site 0 -> SERVER0 @ site 0
200215 141727.180|INFO|Thread-59|info|LOGIN_REQUEST packet contains clientId object with site number of 0; replacing with my site number (1)
200215 141727.180|INFO|Thread-59|info|ClientID=TEAM7 @ site 1
200215 141727.180|DEBUG|Thread-59|logDebugMessage|Login Event NEW_LOGIN TEAM7 @ site 1
200215 141727.181|INFO|Thread-59|info|LOGIN logged in TEAM7 @ site 1 at Socket[addr=/192.168.1.17,port=50398,localport=50002]--4474628347764011208
200215 141727.188|INFO|Thread-59|info|sendToClient b4 to TEAM7 @ site 1 Packet[LOGIN_SUCCESS] #27 SERVER0 @ site 1 -> TEAM7 @ site 1
200215 141727.189|INFO|Thread-59|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.17,port=50398,localport=50002]--4474628347764011208
200215 141727.190|INFO|Thread-59|info|sendToClient (send) TEAM7 @ site 1 Packet[LOGIN_SUCCESS] #27 SERVER0 @ site 1 -> TEAM7 @ site 1 Socket[addr=/192.168.1.17,port=50398,localport=50002]--4474628347764011208
200215 141727.191|INFO|Thread-59|info|sendToClient af to TEAM7 @ site 1 Packet[LOGIN_SUCCESS] #27 SERVER0 @ site 1 -> TEAM7 @ site 1
200215 141727.192|INFO|Thread-59|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #28 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 141727.192|INFO|Thread-59|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #28 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 141727.202|INFO|Thread-59|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 141956.012|INFO|Thread-63|info|connectionEstablished: Socket[addr=/192.168.1.14,port=11362,localport=50002]-8398286161554254772
200215 141956.161|INFO|Thread-63|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #29 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 141956.417|INFO|Thread-65|info|connectionEstablished: Socket[addr=/192.168.1.8,port=64034,localport=50002]--3014340067509391761
200215 141956.418|INFO|Thread-65|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #30 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142013.482|INFO|Thread-67|info|receiveObject start got Packet[LOGIN_REQUEST] #1 TEAM2 @ site 0 -> SERVER0 @ site 0
200215 142013.483|INFO|Thread-67|info|receiveObject Packet[LOGIN_REQUEST] #1 TEAM2 @ site 0 -> SERVER0 @ site 0
200215 142013.485|INFO|Thread-67|info|LOGIN_REQUEST packet contains clientId object with site number of 0; replacing with my site number (1)
200215 142013.485|INFO|Thread-67|info|ClientID=TEAM2 @ site 1
200215 142013.485|DEBUG|Thread-67|logDebugMessage|Login Event NEW_LOGIN TEAM2 @ site 1
200215 142013.486|INFO|Thread-67|info|LOGIN logged in TEAM2 @ site 1 at Socket[addr=/192.168.1.8,port=64034,localport=50002]--3014340067509391761
200215 142013.491|INFO|Thread-67|info|sendToClient b4 to TEAM2 @ site 1 Packet[LOGIN_SUCCESS] #31 SERVER0 @ site 1 -> TEAM2 @ site 1
200215 142013.491|INFO|Thread-67|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.8,port=64034,localport=50002]--3014340067509391761
200215 142013.492|INFO|Thread-67|info|sendToClient (send) TEAM2 @ site 1 Packet[LOGIN_SUCCESS] #31 SERVER0 @ site 1 -> TEAM2 @ site 1 Socket[addr=/192.168.1.8,port=64034,localport=50002]--3014340067509391761
200215 142013.493|INFO|Thread-67|info|sendToClient af to TEAM2 @ site 1 Packet[LOGIN_SUCCESS] #31 SERVER0 @ site 1 -> TEAM2 @ site 1
200215 142013.494|INFO|Thread-67|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #32 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142013.497|INFO|Thread-67|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #32 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 142013.502|INFO|Thread-67|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 142019.372|INFO|Thread-71|info|receiveObject start got Packet[LOGIN_REQUEST] #1 TEAM8 @ site 0 -> SERVER0 @ site 0
200215 142019.372|INFO|Thread-71|info|receiveObject Packet[LOGIN_REQUEST] #1 TEAM8 @ site 0 -> SERVER0 @ site 0
200215 142019.374|INFO|Thread-71|info|LOGIN_REQUEST packet contains clientId object with site number of 0; replacing with my site number (1)
200215 142019.374|INFO|Thread-71|info|ClientID=TEAM8 @ site 1
200215 142019.374|DEBUG|Thread-71|logDebugMessage|Login Event NEW_LOGIN TEAM8 @ site 1
200215 142019.374|INFO|Thread-71|info|LOGIN logged in TEAM8 @ site 1 at Socket[addr=/192.168.1.14,port=11362,localport=50002]-8398286161554254772
200215 142019.376|INFO|Thread-71|info|sendToClient b4 to TEAM8 @ site 1 Packet[LOGIN_SUCCESS] #33 SERVER0 @ site 1 -> TEAM8 @ site 1
200215 142019.377|INFO|Thread-71|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.14,port=11362,localport=50002]-8398286161554254772
200215 142019.377|INFO|Thread-71|info|sendToClient (send) TEAM8 @ site 1 Packet[LOGIN_SUCCESS] #33 SERVER0 @ site 1 -> TEAM8 @ site 1 Socket[addr=/192.168.1.14,port=11362,localport=50002]-8398286161554254772
200215 142019.377|INFO|Thread-71|info|sendToClient af to TEAM8 @ site 1 Packet[LOGIN_SUCCESS] #33 SERVER0 @ site 1 -> TEAM8 @ site 1
200215 142019.377|INFO|Thread-71|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #34 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142019.382|INFO|Thread-71|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #34 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 142019.385|INFO|Thread-71|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 142429.615|INFO|Thread-3|info|connection Dropped for Socket[addr=/127.0.0.1,port=64760,localport=50002]-3313316664769394747
200215 142429.799|INFO|Thread-3|dumpPacket|Packet DROPPED_CONNECTION (Seq #35, o#35 ) removeConnection
200215 142429.800|INFO|Thread-3|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: null)
200215 142429.801|INFO|Thread-3|dumpPacket|    To: SERVER0 @ site 0
200215 142429.801|INFO|Thread-3|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/127.0.0.1,port=64760,localport=50002]-3313316664769394747
200215 142429.801|INFO|Thread-3|info|sendToClient (send) SERVER0 @ site 0 Packet[DROPPED_CONNECTION] #35 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142512.903|INFO|Thread-76|info|connectionEstablished: Socket[addr=/192.168.1.20,port=59378,localport=50002]--4818282214556868185
200215 142512.905|INFO|Thread-76|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #36 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142529.700|INFO|Thread-78|info|connectionEstablished: Socket[addr=/192.168.1.21,port=49470,localport=50002]--3544935956782491124
200215 142529.703|INFO|Thread-78|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #37 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142547.715|INFO|Thread-80|info|receiveObject start got Packet[LOGIN_REQUEST] #1 TEAM10 @ site 0 -> SERVER0 @ site 0
200215 142547.715|INFO|Thread-80|info|receiveObject Packet[LOGIN_REQUEST] #1 TEAM10 @ site 0 -> SERVER0 @ site 0
200215 142547.717|INFO|Thread-80|info|LOGIN_REQUEST packet contains clientId object with site number of 0; replacing with my site number (1)
200215 142547.717|INFO|Thread-80|info|ClientID=TEAM10 @ site 1
200215 142547.717|DEBUG|Thread-80|logDebugMessage|Login Event NEW_LOGIN TEAM10 @ site 1
200215 142547.717|INFO|Thread-80|info|LOGIN logged in TEAM10 @ site 1 at Socket[addr=/192.168.1.21,port=49470,localport=50002]--3544935956782491124
200215 142547.719|INFO|Thread-80|info|sendToClient b4 to TEAM10 @ site 1 Packet[LOGIN_SUCCESS] #38 SERVER0 @ site 1 -> TEAM10 @ site 1
200215 142547.720|INFO|Thread-80|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.21,port=49470,localport=50002]--3544935956782491124
200215 142547.720|INFO|Thread-80|info|sendToClient (send) TEAM10 @ site 1 Packet[LOGIN_SUCCESS] #38 SERVER0 @ site 1 -> TEAM10 @ site 1 Socket[addr=/192.168.1.21,port=49470,localport=50002]--3544935956782491124
200215 142547.720|INFO|Thread-80|info|sendToClient af to TEAM10 @ site 1 Packet[LOGIN_SUCCESS] #38 SERVER0 @ site 1 -> TEAM10 @ site 1
200215 142547.721|INFO|Thread-80|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #39 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142547.722|INFO|Thread-80|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #39 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 142547.725|INFO|Thread-80|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 142554.063|INFO|Thread-84|info|connectionEstablished: Socket[addr=/192.168.1.22,port=64325,localport=50002]-2341989009037232544
200215 142554.064|INFO|Thread-84|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #40 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142618.636|INFO|Thread-86|info|receiveObject start got Packet[LOGIN_REQUEST] #1 TEAM5 @ site 0 -> SERVER0 @ site 0
200215 142618.636|INFO|Thread-86|info|receiveObject Packet[LOGIN_REQUEST] #1 TEAM5 @ site 0 -> SERVER0 @ site 0
200215 142618.637|INFO|Thread-86|info|LOGIN_REQUEST packet contains clientId object with site number of 0; replacing with my site number (1)
200215 142618.638|INFO|Thread-86|info|ClientID=TEAM5 @ site 1
200215 142618.638|DEBUG|Thread-86|logDebugMessage|Login Event NEW_LOGIN TEAM5 @ site 1
200215 142618.638|INFO|Thread-86|info|LOGIN logged in TEAM5 @ site 1 at Socket[addr=/192.168.1.22,port=64325,localport=50002]-2341989009037232544
200215 142618.641|INFO|Thread-86|info|sendToClient b4 to TEAM5 @ site 1 Packet[LOGIN_SUCCESS] #41 SERVER0 @ site 1 -> TEAM5 @ site 1
200215 142618.641|INFO|Thread-86|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.22,port=64325,localport=50002]-2341989009037232544
200215 142618.641|INFO|Thread-86|info|sendToClient (send) TEAM5 @ site 1 Packet[LOGIN_SUCCESS] #41 SERVER0 @ site 1 -> TEAM5 @ site 1 Socket[addr=/192.168.1.22,port=64325,localport=50002]-2341989009037232544
200215 142618.642|INFO|Thread-86|info|sendToClient af to TEAM5 @ site 1 Packet[LOGIN_SUCCESS] #41 SERVER0 @ site 1 -> TEAM5 @ site 1
200215 142618.642|INFO|Thread-86|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #42 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142618.642|INFO|Thread-86|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #42 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 142618.644|INFO|Thread-86|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 142924.611|INFO|Thread-90|info|connectionEstablished: Socket[addr=/192.168.1.22,port=49683,localport=50002]-7898033617309747947
200215 142924.923|INFO|Thread-90|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #43 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142930.740|INFO|Thread-92|info|receiveObject start got Packet[LOGIN_REQUEST] #1 TEAM5 @ site 0 -> SERVER0 @ site 0
200215 142930.740|INFO|Thread-92|info|receiveObject Packet[LOGIN_REQUEST] #1 TEAM5 @ site 0 -> SERVER0 @ site 0
200215 142930.741|INFO|Thread-92|info|LOGIN_REQUEST packet contains clientId object with site number of 0; replacing with my site number (1)
200215 142930.741|INFO|Thread-92|info|ClientID=TEAM5 @ site 1
200215 142930.742|INFO|Thread-92|attemptToLogin|login - TEAM5 @ site 1 already logged in, will logoff client at connection Socket[addr=/192.168.1.22,port=64325,localport=50002]-2341989009037232544
200215 142930.742|DEBUG|Thread-92|logDebugMessage|Login Event LOGOFF TEAM5 @ site 1
200215 142930.743|INFO|Thread-92|forceConnectionDrop|forceConnectionDrop: Socket[addr=/192.168.1.22,port=64325,localport=50002]-2341989009037232544
200215 142930.744|INFO|Thread-92|info|connection Dropped for Socket[addr=/192.168.1.22,port=64325,localport=50002]-2341989009037232544
200215 142930.746|INFO|Thread-92|dumpPacket|Packet DROPPED_CONNECTION (Seq #44, o#44 ) removeConnection
200215 142930.746|INFO|Thread-84|info|connection Dropped for Socket[addr=/192.168.1.22,port=64325,localport=50002]-2341989009037232544
200215 142930.746|INFO|Thread-92|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: null)
200215 142930.746|INFO|Thread-92|dumpPacket|    To: SERVER0 @ site 0
200215 142930.747|INFO|Thread-92|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/192.168.1.22,port=64325,localport=50002]-2341989009037232544
200215 142930.747|INFO|Thread-92|info|sendToClient (send) SERVER0 @ site 0 Packet[DROPPED_CONNECTION] #44 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142930.748|INFO|Thread-92|info|sendToClient (send) SERVER0 @ site 0 Packet[SECURITY_MESSAGE] #45 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142930.756|DEBUG|Thread-92|logDebugMessage|Login Event NEW_LOGIN TEAM5 @ site 1
200215 142930.756|INFO|Thread-92|info|LOGIN logged in TEAM5 @ site 1 at Socket[addr=/192.168.1.22,port=49683,localport=50002]-7898033617309747947
200215 142930.757|INFO|Thread-92|info|sendToClient b4 to TEAM5 @ site 1 Packet[LOGIN_SUCCESS] #46 SERVER0 @ site 1 -> TEAM5 @ site 1
200215 142930.757|INFO|Thread-92|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.22,port=49683,localport=50002]-7898033617309747947
200215 142930.757|INFO|Thread-92|info|sendToClient (send) TEAM5 @ site 1 Packet[LOGIN_SUCCESS] #46 SERVER0 @ site 1 -> TEAM5 @ site 1 Socket[addr=/192.168.1.22,port=49683,localport=50002]-7898033617309747947
200215 142930.760|INFO|Thread-92|info|sendToClient af to TEAM5 @ site 1 Packet[LOGIN_SUCCESS] #46 SERVER0 @ site 1 -> TEAM5 @ site 1
200215 142930.760|INFO|Thread-92|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #47 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142930.763|INFO|Thread-92|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #47 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 142930.768|INFO|Thread-92|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 142931.274|INFO|Thread-98|info|receiveObject start got Packet[LOGIN_REQUEST] #1 TEAM4 @ site 0 -> SERVER0 @ site 0
200215 142931.274|INFO|Thread-98|info|receiveObject Packet[LOGIN_REQUEST] #1 TEAM4 @ site 0 -> SERVER0 @ site 0
200215 142931.276|INFO|Thread-98|info|LOGIN_REQUEST packet contains clientId object with site number of 0; replacing with my site number (1)
200215 142931.276|INFO|Thread-98|info|ClientID=TEAM4 @ site 1
200215 142931.277|DEBUG|Thread-98|logDebugMessage|Login Event NEW_LOGIN TEAM4 @ site 1
200215 142931.277|INFO|Thread-98|info|LOGIN logged in TEAM4 @ site 1 at Socket[addr=/192.168.1.20,port=59378,localport=50002]--4818282214556868185
200215 142931.278|INFO|Thread-98|info|sendToClient b4 to TEAM4 @ site 1 Packet[LOGIN_SUCCESS] #48 SERVER0 @ site 1 -> TEAM4 @ site 1
200215 142931.278|INFO|Thread-98|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.20,port=59378,localport=50002]--4818282214556868185
200215 142931.278|INFO|Thread-98|info|sendToClient (send) TEAM4 @ site 1 Packet[LOGIN_SUCCESS] #48 SERVER0 @ site 1 -> TEAM4 @ site 1 Socket[addr=/192.168.1.20,port=59378,localport=50002]--4818282214556868185
200215 142931.278|INFO|Thread-98|info|sendToClient af to TEAM4 @ site 1 Packet[LOGIN_SUCCESS] #48 SERVER0 @ site 1 -> TEAM4 @ site 1
200215 142931.279|INFO|Thread-98|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #49 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 142931.279|INFO|Thread-98|info|sendToClient (send) SERVER0 @ site 0 Packet[LOGIN] #49 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64761,localport=50002]--3676650007192264914
200215 142931.281|INFO|Thread-98|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 143334.592|INFO|Thread-102|info|connectionEstablished: Socket[addr=/192.168.1.11,port=49723,localport=50002]--255117290902422955
200215 143334.821|INFO|Thread-102|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #50 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 143345.663|INFO|Thread-104|info|connectionEstablished: Socket[addr=/192.168.1.3,port=63693,localport=50002]-199225377116076785
200215 143345.665|INFO|Thread-104|info|sendToClient (send) SERVER0 @ site 0 Packet[ESTABLISHED_CONNECTION] #51 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 143354.115|INFO|Thread-106|info|receiveObject start got Packet[LOGIN_REQUEST] #1 TEAM3 @ site 0 -> SERVER0 @ site 0
200215 143354.115|INFO|Thread-106|info|receiveObject Packet[LOGIN_REQUEST] #1 TEAM3 @ site 0 -> SERVER0 @ site 0
200215 143354.116|INFO|Thread-106|info|LOGIN_REQUEST packet contains clientId object with site number of 0; replacing with my site number (1)
200215 143354.117|INFO|Thread-106|info|ClientID=TEAM3 @ site 1
200215 143354.119|INFO|Thread-106|info|sendToClient (send) TEAM3 @ site 0 Packet[LOGIN_FAILED] #52 SERVER0 @ site 1 -> TEAM3 @ site 0 Socket[addr=/192.168.1.11,port=49723,localport=50002]--255117290902422955
200215 143354.119|INFO|Thread-106|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 143407.221|INFO|Thread-108|info|receiveObject start got Packet[LOGIN_REQUEST] #2 TEAM3 @ site 0 -> SERVER0 @ site 0
